152.80283771511236,375.1365820156109,0
144.52520741002348,373.5998904464306,0
149.25391356087533,385.57146410484097,1
140.36348654374092,370.8429686783007,0
150.35659543490428,374.5903834150466,0
138.56495437414867,365.9379573234949,0
151.4417129348133,389.32446625399695,1
148.4201548539334,393.73308195244823,1
144.23458309110967,374.9872865283874,0
145.73333404272088,378.348493825484,0
156.64853310897726,387.297298476048,1
158.03100649019592,373.1531771913807,1
149.50819201998985,382.7144331220769,1
144.75586262121197,375.0374337101501,0
153.34867784106822,389.9565755581849,1
146.72223541325164,388.90818959437877,1
145.4626728149936,376.64906571520703,0
152.07006661927656,385.28354088756146,1
150.59179989380684,384.72218347512404,1
143.29365966832097,373.28492534319923,0
142.80168578416968,374.35418365591266,0
144.45612391147023,375.39601520890767,0
152.9053028138395,374.25859597336023,0
151.49746777535103,370.6062371799346,0
150.6608001981798,373.0219918062222,0
149.24576601507243,379.3879691119104,0
151.59339393425807,384.57196344551363,1
146.62833555571237,388.83674976706254,1
153.3853336695643,381.08728696430666,1
143.25974018002964,373.6232918288781,0
156.31578578483175,377.86221897443176,1
146.72149119638604,391.64691493106494,1
147.30437292923605,378.530079405378,0
140.72392007936614,376.83922331162825,0
147.40051625096737,377.860638573405,0
152.90251552075648,382.701065201661,1
145.80919627980563,374.54390087477236,0
152.27477252316672,391.6119920611221,1
150.17279217580707,384.333037759183,1
149.1376454149618,374.7883351173229,0
146.26940131488692,377.17324784307533,0
144.8842911095506,372.4751088982335,0
141.32152587652737,379.91592537455074,0
147.82330716735063,373.7282885403729,0
142.9924701904444,375.8360017581026,0
147.98626164227966,387.6144286148137,1
147.53053432855535,378.67840016337396,0
146.78494586652158,374.3559119225892,0
147.3815280941986,386.98564065263577,1
154.2981786893488,377.6677045013572,1
149.2718647921167,386.1733608195218,1
143.11503769365336,373.5985121213721,0
146.5371326928345,390.99220444643277,1
144.06390191785783,372.6512702058906,0
146.44354329460268,394.10950079383264,1
141.32010621123732,374.82164013815344,0
151.20320388237127,383.3032666019632,1
147.49579665978598,377.2373752441149,0
