118.96233681918635,0
165.48709963944628,1
126.58031288219485,0
130.25868240538827,0
135.25526154544005,0
164.63251593677202,1
163.33316731946476,1
171.24859530283513,1
163.06286156205502,1
168.71818991122592,1
162.7830466443519,1
122.87463167379273,0
169.20375273303665,1
132.19819260656737,0
155.67379008279443,1
105.28444341995285,0
124.5563146883651,0
162.5902172504561,1
114.82192154759532,0
120.06967852531484,0
123.97670921881134,0
111.87711020725364,0
125.65807012481855,0
156.38594037329327,1
169.80741606780543,1
118.46995068383687,0
121.91530666636582,0
182.66330183435065,1
170.9968330117208,1
124.56556422227098,0
158.1278932028658,1
109.05366763650406,0
167.05829578598937,1
162.94973902489852,1
134.30245632093957,0
139.03513820636732,0
173.6006852389166,1
170.62683636852105,1
169.3795803903747,1
172.71783805369577,1
128.34293126606502,0
114.37937953560524,0
130.30156319116955,0
189.06653481360047,1
153.70616663884599,1
126.82097099451143,0
146.05956949277325,0
122.13459601312022,0
169.09506647447287,1
118.72433279316715,0
163.6421349203935,1
155.19267728077995,1
169.43463777701206,1
123.79885144318908,0
165.6533217544427,1
125.66637897962673,0
130.41567449842492,0
162.925344971199,1
162.4205427912498,1
111.3162340608327,0
169.03613706012132,1
154.12916946827892,1
107.87018238225723,0
194.8461303876926,1
121.1773725916591,0
131.46188465123498,0
120.94656092046456,0
131.46230929831233,0
167.15286079802362,1
172.67536126661022,1
127.0707405663603,0
122.71431842769188,0
118.9148924719831,0
140.64400584758732,0
157.98810592793117,1
157.26153726313362,1
112.03458514242932,0
124.1828641295506,0
161.0249778339606,1
116.82299821503742,0
153.87118939659658,1
111.06329661364701,0
165.85422186699543,1
153.30372440384576,1
149.7367031103252,1
129.1710274830809,0
161.49590186003022,1
159.07660610442844,1
134.1916662113698,0
124.86875063793278,0
129.56172326778724,0
161.1702691301392,1
163.24716869408792,1
121.71457044726829,0
161.77652869492888,1
141.24341522815345,1
162.80162550746857,1
123.53417074683196,0
152.9916371770535,1
124.88275742367723,0
111.7904685819808,0
171.19361712228255,1
156.76258497502332,1
128.20931991318366,0
153.8337823757576,1
159.48686436403202,1
156.49290609980142,1
171.14273871282552,1
149.20372062521133,1
163.2718445115093,1
174.73311574508298,1
135.2544928600524,0
182.82817623105774,1
172.92160798679737,1
119.14475282423973,0
137.07174283444846,0
